barrier_type,convention,barrier,monitoring,price,reference,bias,across_seed_se,bias_over_se,knock_fraction
up_and_out,brownian_bridge,105,5,0.0087271113272173999,0.0087912297071319756,-6.4118379914574475e-05,7.3504093109524762e-05,-0.87231033269174407,0.83592781249999992
up_and_out,brownian_bridge,105,12,0.0088564462395673178,0.0087912297071319756,6.5216532435343651e-05,6.6699041969481255e-05,0.97777315100243956,0.83573874999999986
up_and_out,brownian_bridge,105,25,0.0087863482156073057,0.0087912297071319756,-4.8814915246701301e-06,6.0773993088655231e-05,-0.080322046924729149,0.83591250000000006
up_and_out,brownian_bridge,105,50,0.0088092124724749969,0.0087912297071319756,1.7982765343021646e-05,7.781699100927604e-05,0.23109047406983446,0.83575187499999992
up_and_out,brownian_bridge,105,100,0.0088737124676444117,0.0087912297071319756,8.2482760512435404e-05,7.363442584745564e-05,1.1201657317639764,0.83570781250000004
up_and_out,brownian_bridge,105,250,0.0087677130122047389,0.0087912297071319756,-2.3516694927238383e-05,7.3761966083670433e-05,-0.31881871072366325,0.83576656250000003
up_and_out,discrete,110,5,0.42968514177097705,0.11861405278911263,0.31107108898186442,0.00082954886252920826,374.98826534875957,0.52341593749999993
up_and_out,discrete,110,12,0.30743744124269518,0.11861405278911263,0.1888233884535826,0.00044185673299759152,427.34075176944702,0.57424124999999993
up_and_out,discrete,110,25,0.2443395090607762,0.11861405278911263,0.12572545627166357,0.00055837842464853877,225.16173749155726,0.60437250000000009
up_and_out,discrete,110,50,0.20423257495543418,0.11861405278911263,0.085618522166321556,0.00057245040327114647,149.56496087184613,0.62518812499999998
up_and_out,discrete,110,100,0.17795332889961402,0.11861405278911263,0.059339276110501382,0.00044983113753571257,131.91455895111392,0.64061562500000002
up_and_out,discrete,110,250,0.15435512283088654,0.11861405278911263,0.035741070041773897,0.00052102869134878257,68.597124563814887,0.65452468750000004
